len_1,dir_1,len_2,dir_2,len_3,dir_3,len_4,dir_4,len_5,dir_5,len_6,dir_6,len_7,dir_7,len_8,dir_8,iat_2,iat_3,iat_4,iat_5,iat_6,iat_7,iat_8,sum_len,min_len,max_len,n_fwd,n_bwd,n_small,n_large,iat_sum,iat_max,syn0,ack0,fin0,rst0,psh0,proto_tcp,port_src,port_dst,label,split,biflow_id,vpn
313,1,74,-1,140,-1,104,-1,112,-1,74,1,112,1,74,-1,13.014100000000001,20.2188,0.0021999999999948727,0.00190000000000623,0.05910000000000082,0.4298999999999964,53.87610000000001,4404,74,362,11,21,27,0,2758.09,2219.9679000000006,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-521,quic
104,-1,112,-1,74,1,112,1,74,-1,206,1,74,-1,144,-1,0.0,0.019999999999242846,0.3500000000000725,53.85000000000062,235.25999999999934,13.470000000000766,38.219999999999914,4568,74,332,12,20,24,0,783.7499999999994,235.25999999999934,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-522,quic
112,-1,74,1,112,1,74,-1,213,1,74,-1,144,-1,327,-1,0.029999999999752447,0.3800000000007131,56.999999999999496,2.2599999999997067,12.190000000000374,36.13999999999962,0.11000000000026944,11105,74,1294,12,20,21,6,633.52,215.5300000000002,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-522,quic
312,1,74,-1,140,-1,104,-1,112,-1,74,1,112,1,74,-1,13.271099999999999,21.326999999999998,0.0018999999999991246,0.0018999999999991246,0.04720000000000368,0.35999999999999943,52.41490000000001,4450,74,364,12,20,27,0,2664.8500000000004,2266.286,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-523,quic
1294,-1,1294,-1,74,1,1294,-1,1294,-1,1294,-1,74,1,1294,-1,0.0,0.009999999999621423,0.06000000000039307,0.25999999999992696,0.0,0.020000000000131024,0.06000000000039307,22127,74,1294,11,21,15,15,245.93000000000043,197.16999999999985,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-523,quic
320,1,74,-1,140,-1,104,-1,112,-1,74,1,112,1,74,-1,14.7049,21.162100000000002,0.0020999999999986585,0.0018999999999991246,0.036999999999999034,0.3639999999999972,53.24389999999999,4454,74,356,12,20,27,0,2756.699999999999,2185.7041,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-524,quic
74,1,112,-1,112,1,200,1,74,-1,74,-1,147,-1,335,-1,0.0700000000000145,0.32999999999994145,43.01000000000066,9.73999999999986,2.9799999999999827,35.89999999999983,0.0,11102,74,1294,12,20,21,6,540.2200000000007,123.14999999999986,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-524,quic
74,1,1294,-1,1294,-1,74,1,1294,-1,1294,-1,74,1,1294,-1,0.0700000000000145,0.09999999999976694,0.010000000000509601,0.09999999999976694,0.06000000000039307,0.009999999999621423,0.09999999999976694,25685,74,1294,12,20,13,19,3.1500000000006523,0.49000000000010147,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-524,quic
74,1,1294,-1,1294,-1,1294,-1,74,1,74,1,1294,-1,1072,-1,0.059999999999504894,0.0,0.0,0.020000000000131024,0.04000000000026205,0.009999999999621423,0.010000000000509601,9534,74,1294,13,19,24,4,2043.6599999999994,1726.3400000000001,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-524,quic
112,-1,74,1,112,1,86,1,74,-1,205,1,74,-1,170,-1,0.029999999999752447,0.3799999999998249,30.66000000000013,28.78999999999987,150.36000000000004,12.389999999999901,63.62000000000026,4217,74,328,14,18,25,0,784.9800000000002,155.74999999999937,0,0,0,0,0,0,0,0,google-search,calibration,GoogleSearch-525,quic
112,1,74,-1,215,1,74,-1,144,-1,345,-1,112,-1,74,1,12.81999999999961,5.729999999999791,13.679999999999914,63.150000000000254,0.46999999999997044,0.010000000000502496,0.02000000000012392,4616,74,348,12,20,24,0,628.3899999999995,157.07000000000005,0,0,0,0,0,0,0,0,google-search,calibration,GoogleSearch-525,quic
112,1,74,-1,197,1,74,-1,219,-1,1294,-1,74,1,1294,-1,12.970000000000148,201.27000000000007,13.519999999999754,126.0899999999996,0.2600000000007867,0.019999999999242846,0.08000000000055252,24442,74,1294,11,21,13,17,392.52000000000106,201.27000000000007,0,0,0,0,0,0,0,0,google-search,calibration,GoogleSearch-525,quic
1294,-1,74,1,1294,-1,1294,-1,74,1,1294,-1,1294,-1,74,1,0.016000000000016,0.15599999999998948,0.47600000000003195,0.01399999999995849,0.3090000000000037,0.003000000000030756,0.016000000000016,29208,74,1294,10,22,10,22,2.688999999999997,0.47600000000003195,0,0,0,0,0,0,0,0,google-search,test,GoogleSearch-526,quic
112,-1,74,1,112,1,74,-1,195,1,74,-1,148,-1,303,-1,0.029999999999752447,0.500000000000167,15.419999999999767,95.73000000000009,15.170000000000357,35.94000000000008,0.0,4179,74,343,13,19,29,0,771.8400000000001,239.27999999999997,0,0,0,0,0,0,0,0,google-search,test,GoogleSearch-527,quic
148,-1,317,-1,112,-1,74,1,112,1,74,-1,207,1,74,-1,0.0800000000005241,0.009999999999621423,0.020000000000131024,0.3799999999998249,54.21000000000031,183.6599999999997,17.23000000000053,4493,74,318,12,20,24,0,790.1300000000003,183.6599999999997,0,0,0,0,0,0,0,0,google-search,test,GoogleSearch-527,quic
320,1,74,-1,140,-1,104,-1,112,-1,74,1,112,1,74,-1,13.828,22.248099999999997,0.0018999999999991246,0.0020999999999986585,0.028900000000007253,0.3872,56.9388,4784,74,545,13,19,27,0,2942.91,2255.525,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-528,quic
74,-1,74,-1,148,-1,341,-1,74,1,104,-1,112,-1,74,1,6.310000000000038,36.129999999999995,0.11000000000027654,0.019999999999683382,0.08000000000008356,0.0,0.01000000000006196,4536,74,401,11,21,28,0,1034.48,268.14999999999986,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-528,quic
1294,-1,1294,-1,74,1,1294,-1,1294,-1,74,1,1294,-1,1294,-1,0.0029999999999752447,0.044000000000044004,0.20500000000001073,0.27800000000000047,0.03599999999992498,1.1110000000000841,0.30799999999997496,27352,74,1294,11,21,11,20,41.23699999999997,28.99999999999992,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-529,quic
344,1,135,1,74,-1,104,-1,104,1,652,1,74,-1,1294,1,7.2200299999999995,0.023130000000000983,0.15998,0.015969999999999374,70.88808999999999,0.03690000000000282,0.21509999999999252,23487,74,1294,21,11,13,16,138.11700000000002,70.88808999999999,0,0,0,0,0,0,0,0,google-search,test,GoogleSearch-53,quic
1294,1,74,-1,1294,1,1294,1,74,-1,1294,1,1294,1,74,-1,0.010000000000010001,0.056000000000000494,0.15799999999999148,0.016999999999989246,0.061000000000005494,0.0630000000000075,0.009999999999982245,27988,74,1294,21,11,11,21,21.27799999999999,6.615000000000011,0,0,0,0,0,0,0,0,google-search,test,GoogleSearch-53,quic
1294,1,1294,1,74,-1,1294,1,1294,1,74,-1,1294,1,1294,1,0.2949999999999897,0.012999999999985246,0.2790000000000292,0.2769999999999717,0.013000000000040757,2.8369999999999784,0.29000000000001247,29208,74,1294,22,10,10,22,19.99099999999998,3.1720000000000077,0,0,0,0,0,0,0,0,google-search,test,GoogleSearch-53,quic
1294,1,74,-1,1294,1,1294,1,74,-1,1294,1,1294,1,74,-1,0.024999999999941735,0.25700000000006273,0.12599999999995948,0.01399999999995849,0.13499999999999623,0.12700000000009926,0.011999999999900979,27988,74,1294,21,11,11,21,6.4309999999999645,1.1140000000000594,0,0,0,0,0,0,0,0,google-search,test,GoogleSearch-53,quic
317,1,74,-1,140,-1,104,-1,74,1,112,-1,112,1,74,-1,13.7501,20.504,0.003099999999996328,0.038800000000001944,0.06609999999999872,0.30109999999999815,68.7218,4414,74,334,11,21,27,0,2656.52,2202.9849999999997,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-530,quic
104,-1,112,-1,74,1,112,1,74,-1,210,1,74,-1,170,-1,0.43000000000059657,0.029999999999752447,0.16000000000016001,53.49999999999966,176.93000000000046,13.309999999999718,36.22999999999979,8735,74,1294,11,21,23,4,579.3100000000005,176.93000000000046,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-530,quic
104,-1,74,1,112,-1,112,1,74,-1,351,1,74,-1,180,-1,0.020000000000131024,0.07999999999963592,0.8299999999996643,61.58000000000019,93.7600000000005,12.78999999999985,0.8299999999996714,22377,74,1294,11,21,15,16,171.9400000000002,93.7600000000005,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-530,quic
74,-1,394,1,159,1,74,-1,74,-1,74,-1,194,-1,1294,-1,0.5850000000000022,7.208000000000048,4.0599999999999525,8.39400000000001,5.954000000000015,5.643999999999984,0.3370000000000317,20080,74,1294,11,21,17,14,33.92000000000001,8.39400000000001,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-531,quic
112,1,159,-1,1294,-1,74,1,853,-1,140,-1,74,1,104,-1,10.047000000000029,0.3299999999999965,0.018999999999991246,0.132000000000021,9.504999999999985,0.02000000000002089,0.06099999999997863,5766,74,1294,13,19,27,1,370.49399999999997,91.89299999999997,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-531,quic
335,-1,74,1,104,-1,112,-1,74,1,112,1,74,-1,210,1,0.019999999999686935,0.5299999999999194,0.3900000000003345,0.019999999999686935,0.32999999999994145,54.96000000000035,179.82999999999993,13102,74,1294,12,20,20,7,568.6299999999998,179.82999999999993,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-531,quic
191,1,74,-1,170,-1,360,-1,112,-1,74,1,112,1,74,-1,12.680000000000025,37.970000000000056,0.3899999999998869,0.0,0.03000000000020009,0.16999999999978144,51.32000000000003,4507,74,360,12,20,28,0,929.5200000000002,471.69000000000017,0,0,0,0,0,0,0,0,google-search,calibration,GoogleSearch-532,quic
112,1,74,-1,201,1,74,-1,144,-1,324,-1,112,-1,74,1,51.80000000000007,721.8,12.769999999999754,34.50999999999999,0.09000000000014552,0.01000000000055934,0.009999999999649845,4474,74,333,12,20,24,0,1551.63,721.8,0,0,0,0,0,0,0,0,google-search,calibration,GoogleSearch-532,quic
1294,-1,74,1,1152,-1,1294,-1,74,1,1294,-1,1294,-1,74,1,0.010000000000509601,0.24999999999941735,0.700000000000145,0.020000000000131024,0.06000000000039307,0.19999999999953388,0.010000000000509601,28167,74,1294,10,22,10,20,3.4600000000004627,0.700000000000145,0,0,0,0,0,0,0,0,google-search,calibration,GoogleSearch-532,quic
1294,-1,1294,-1,74,1,1294,-1,1294,-1,74,1,1294,-1,1294,-1,0.0800000000005241,0.009999999999621423,0.059999999999504894,0.13000000000040757,0.009999999999621423,0.0800000000005241,0.06999999999912632,29005,74,1294,10,22,10,21,4.369999999999763,1.6400000000000858,0,0,0,0,0,0,0,0,google-search,calibration,GoogleSearch-532,quic
895,-1,74,1,1294,-1,1294,-1,74,1,1294,-1,1294,-1,74,1,0.009999999999621423,0.18000000000029104,0.06000000000128125,0.009999999999621423,0.2300000000001745,0.06999999999912632,0.009999999999621423,25877,74,1294,10,22,12,18,13.040000000000163,9.029999999999205,0,0,0,0,0,0,0,0,google-search,calibration,GoogleSearch-532,quic
74,1,1294,-1,1294,-1,74,1,1294,-1,1294,-1,74,1,1294,-1,0.059999999999504894,0.2300000000001745,0.009999999999621423,0.07000000000090267,0.0,0.009999999999621423,0.18999999999991246,15777,74,1294,12,20,20,10,339.96999999999935,114.39999999999986,0,0,0,0,0,0,0,0,google-search,calibration,GoogleSearch-532,quic
74,1,1294,-1,1294,-1,74,1,1294,-1,1294,-1,74,1,1294,-1,0.07999999999874774,0.13000000000040757,0.009999999999621423,0.06000000000128125,0.009999999999621423,0.009999999999621423,0.04999999999988347,29208,74,1294,10,22,10,22,1.809999999998979,0.21000000000093166,0,0,0,0,0,0,0,0,google-search,calibration,GoogleSearch-532,quic
74,1,1294,-1,1294,-1,74,1,1294,-1,1294,-1,74,1,1294,-1,0.0820000000000265,0.19000000000002348,0.012000000000012001,0.09599999999998499,0.16599999999999948,0.01399999999995849,0.058000000000002494,24091,74,1294,12,20,13,17,42.730999999999966,22.21499999999999,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-533,quic
317,1,74,-1,140,-1,104,-1,74,1,112,-1,112,1,74,-1,12.759,20.7569,0.002200000000001978,0.044799999999995066,0.32209999999999894,0.17600000000000193,53.025899999999986,4463,74,334,12,20,26,0,4241.5199999999995,3463.7731,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-534,quic
1294,-1,1294,-1,74,1,530,-1,112,-1,74,1,112,1,74,-1,0.0700000000000145,0.010000000000509601,0.059999999999504894,0.0,0.010000000000509601,0.11000000000027654,52.649999999999864,14689,74,1294,12,20,21,9,465.9800000000001,139.4599999999997,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-534,quic
74,1,112,1,203,1,86,1,74,-1,147,-1,306,-1,74,1,0.440000000000218,39.029999999999454,8.900000000000574,20.06999999999958,78.77000000000044,0.09000000000014552,0.009999999999621423,9872,74,1294,14,18,22,5,1640.3199999999997,1040.6799999999998,0,0,0,0,0,0,0,0,google-search,test,GoogleSearch-535,quic
1294,-1,74,1,1294,-1,1144,-1,74,1,1294,-1,1294,-1,74,1,0.020000000000131024,0.21000000000004349,0.2300000000001745,0.020000000000131024,62.43999999999961,0.2699999999995484,0.020000000000131024,27439,74,1294,11,21,11,19,72.91999999999982,62.43999999999961,0,0,0,0,0,0,0,0,google-search,test,GoogleSearch-535,quic
74,1,1294,-1,830,-1,74,1,1294,-1,1294,-1,74,1,1294,-1,0.2699999999995484,0.16000000000016001,0.009999999999621423,460.50000000000057,0.23000000000018872,0.019999999999242846,1.57000000000005,26753,74,1294,11,21,11,18,503.38999999999976,460.50000000000057,0,0,0,0,0,0,0,0,google-search,test,GoogleSearch-535,quic
1294,-1,74,1,1294,-1,1294,-1,74,1,1294,-1,434,-1,74,1,0.009999999999621423,0.27000000000043656,0.280000000000058,0.020000000000131024,1.0899999999995913,0.0700000000000145,0.020000000000131024,26021,74,1294,11,21,12,19,38.310000000000066,20.550000000000068,0,0,0,0,0,0,0,0,google-search,test,GoogleSearch-535,quic
1294,-1,1294,-1,74,1,1294,-1,1294,-1,74,1,1294,-1,1294,-1,0.2899999999996794,0.020000000000131024,0.280000000000058,1.1099999999997223,0.010000000000509601,0.23999999999979593,1.5700000000000713,22069,74,1294,11,21,14,15,77.79000000000025,21.02999999999966,0,0,0,0,0,0,0,0,google-search,test,GoogleSearch-535,quic
74,1,1294,-1,1294,-1,74,1,1294,-1,1294,-1,74,1,1294,-1,0.25000000000030553,0.280000000000058,0.009999999999621423,1.600000000000712,0.2999999999993008,0.020000000000131024,0.280000000000058,18092,74,1294,12,20,18,12,188.21000000000063,77.97000000000054,0,0,0,0,0,0,0,0,google-search,test,GoogleSearch-535,quic
1294,-1,74,1,1294,-1,329,1,169,1,1294,-1,849,-1,74,1,0.04099999999995774,0.22300000000008424,2.9999999999998916,0.1020000000000465,0.5180000000000184,0.13900000000000023,0.01399999999995849,19036,74,1294,13,19,15,12,129.028,60.26300000000007,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-537,quic
86,1,86,-1,74,1,276,1,74,-1,1294,-1,1294,-1,200,-1,59.0708,0.13210000000000122,0.36410000000000053,61.964000000000006,18.180000000000007,0.103999999999985,0.0030000000000143245,16012,74,1294,13,19,16,9,577.3200000000002,272.463,0,0,0,0,0,0,0,0,google-search,calibration,GoogleSearch-538,quic
74,1,1294,-1,1294,-1,74,1,1294,-1,1294,-1,74,1,1294,-1,1.719000000000026,0.28399999999995096,0.025000000000052758,1.8890000000000295,0.2729999999999677,0.013000000000040757,0.2989999999999382,27988,74,1294,11,21,11,21,27.683000000000014,14.353999999999978,0,0,0,0,0,0,0,0,google-search,calibration,GoogleSearch-538,quic
1294,-1,1294,-1,74,1,1294,-1,924,-1,74,1,112,1,74,-1,0.27999999999983594,0.010000000000065512,0.280000000000058,0.18999999999991246,0.010000000000065512,1.5000000000000568,99.72999999999988,23219,74,1294,12,20,13,16,182.4500000000001,99.72999999999988,0,0,0,0,0,0,0,0,google-search,calibration,GoogleSearch-538,quic
169,1,74,-1,74,-1,252,-1,1294,-1,74,1,1294,-1,1294,-1,18.076000000000036,5.579999999999973,14.245999999999977,0.3520000000000181,0.016999999999988802,0.06300000000003791,0.210999999999963,14481,74,1294,11,21,20,9,163.25699999999995,43.533999999999956,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-539,quic
1294,-1,534,-1,74,1,1294,-1,1294,-1,74,1,1294,-1,1294,-1,0.003000000000030756,0.00999999999995449,6.028000000000032,0.292000000000014,0.02099999999999369,0.13799999999997148,0.1490000000000098,28448,74,1294,10,22,10,21,12.964000000000029,6.028000000000032,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-539,quic
74,-1,147,-1,353,-1,112,-1,74,1,112,1,193,1,74,-1,36.16999999999982,0.08000000000008356,0.0,0.020000000000131024,0.32999999999994145,49.44999999999978,13.040000000000163,4526,74,353,12,20,28,0,838.3799999999999,414.6300000000003,0,0,0,0,0,0,0,0,google-search,test,GoogleSearch-54,quic
112,-1,74,1,112,1,74,-1,351,1,74,-1,180,-1,1294,-1,0.06000000000039307,0.9999999999994458,52.720000000000766,112.57999999999947,13.840000000000089,0.8900000000000432,0.359999999999701,23567,74,1294,11,21,14,17,183.15000000000043,112.57999999999947,0,0,0,0,0,0,0,0,google-search,test,GoogleSearch-54,quic
74,1,1294,-1,1294,-1,74,1,1294,-1,1294,-1,1294,-1,74,1,0.11000000000027654,0.059999999999504894,0.010000000000509601,0.059999999999504894,0.0700000000000145,0.0,0.020000000000131024,29208,74,1294,10,22,10,22,1.3300000000002754,0.11000000000027654,0,0,0,0,0,0,0,0,google-search,test,GoogleSearch-54,quic
326,1,169,1,74,-1,74,-1,252,-1,1294,-1,74,1,1294,-1,0.13299999999999423,16.328999999999983,0.08299999999999841,19.094000000000005,0.3520000000000181,0.016999999999988802,0.26300000000001234,14833,74,1294,12,20,18,9,169.68099999999998,56.26799999999999,0,0,0,0,0,0,0,0,google-search,test,GoogleSearch-540,quic
74,1,1294,-1,1294,-1,74,1,1294,-1,1294,-1,74,1,1294,-1,0.05699999999997374,0.003000000000030756,0.016000000000016,0.05999999999994898,0.13100000000004774,0.010999999999983245,0.06499999999998174,27988,74,1294,11,21,11,21,2.5430000000000175,0.34000000000000696,0,0,0,0,0,0,0,0,google-search,test,GoogleSearch-540,quic
1294,-1,74,1,1294,-1,1294,-1,74,1,1294,-1,1294,-1,74,1,0.010000000000010001,0.28200000000000447,0.27800000000000047,0.014000000000014001,0.2590000000000092,0.06899999999998574,0.010999999999983245,25560,74,1294,11,21,11,18,12.336000000000015,6.680999999999992,0,0,0,0,0,0,0,0,google-search,test,GoogleSearch-540,quic
74,1,1294,-1,1294,-1,74,1,818,-1,317,1,203,-1,1294,-1,0.19599999999997397,6.597999999999993,0.04700000000001925,0.09199999999998099,142.52900000000002,18.325000000000045,0.344999999999942,26664,74,1294,11,21,10,19,169.65200000000004,142.52900000000002,0,0,0,0,0,0,0,0,google-search,test,GoogleSearch-540,quic
74,1,1294,1,1294,1,199,1,74,-1,316,-1,159,-1,474,-1,17.9191,0.29799999999999827,0.0018999999999991246,0.01810000000000045,247.4499,21.76800000000003,0.4460000000000264,19454,74,1294,20,12,15,12,440.1669999999999,247.4499,0,0,0,0,0,0,0,0,google-search,test,GoogleSearch-541,quic
1294,1,1294,1,74,-1,1294,1,1294,1,74,-1,1294,1,1294,1,1.9499999999998963,0.026999999999999247,3.974000000000033,0.27399999999999647,0.020000000000020002,0.29000000000001247,0.32199999999993345,29208,74,1294,22,10,10,22,58.661999999999985,34.745000000000026,0,0,0,0,0,0,0,0,google-search,test,GoogleSearch-541,quic
74,1,1294,-1,1294,-1,74,1,1294,-1,1294,-1,74,1,1294,-1,1.2900000000000134,0.280000000000058,0.01999999999990898,3.3000000000000806,0.26999999999999247,0.01999999999990898,0.520000000000076,24339,74,1294,11,21,12,17,224.8700000000001,123.04000000000005,0,0,0,0,0,0,0,0,google-search,calibration,GoogleSearch-547,quic
74,1,112,1,74,-1,198,1,74,-1,147,-1,275,-1,74,1,0.49000000000010147,54.45999999999973,202.36000000000053,12.410000000000025,35.2199999999998,0.0,0.06000000000040018,4175,74,320,13,19,27,0,827.21,228.37,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-548,quic
74,1,1294,-1,1095,-1,135,-1,74,1,1294,-1,1294,-1,74,1,0.25999999999992696,1.8799999999998818,0.009999999999621423,0.020000000000131024,0.300000000000189,0.0,0.020000000000131024,26231,74,1294,11,21,12,18,4.349999999999632,1.8799999999998818,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-548,quic
112,-1,74,1,112,1,208,1,74,-1,74,-1,108,1,210,1,0.029999999999752447,0.2899999999996794,28.970000000000162,49.599999999999866,41.300000000000566,8.680000000000035,0.3700000000002035,4225,74,320,21,11,25,0,1822.1699999999996,900.1499999999999,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-549,quic
86,1,86,1,86,1,74,-1,74,-1,86,-1,167,-1,322,-1,0.009999999999621423,0.12000000000078614,23.709999999999454,5.810000000000315,18.299999999999983,28.719999999999857,0.0,12890,74,1294,11,21,21,7,568.2799999999997,321.00999999999937,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-549,quic
1294,-1,1294,-1,74,1,1294,-1,1294,-1,74,1,1294,-1,1294,-1,0.07000000000090267,0.019999999999242846,0.07000000000090267,0.140000000000029,0.009999999999621423,0.07000000000090267,0.009999999999621423,27797,74,1294,10,22,10,20,19.65000000000039,12.299999999999756,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-549,quic
786,1,74,-1,1294,1,1294,1,74,-1,1294,1,1294,1,74,-1,0.011899999999998717,1.070999999999999,0.20620000000000016,0.01289999999999969,0.3289999999999995,0.07010000000000005,0.011900000000002242,27480,74,1294,21,11,11,20,18.502,11.240000000000004,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-550,quic
1294,1,1294,1,74,-1,1294,1,1294,1,74,-1,1294,1,1294,1,0.06499999999998174,0.012000000000012001,0.21699999999996722,0.0680000000000125,0.012000000000012001,0.24200000000001998,0.08999999999997899,28026,74,1294,21,11,11,21,5.132999999999999,0.7350000000000412,0,0,0,0,0,0,0,0,google-search,train,GoogleSearch-550,quic
